eITMS Code,Manufacturer,Model,Lab,Aisle,Location In Aisle,Financial Owner Department,Status,Serial Number,Project Name,Project Organization,Project ID
005C748,CISCO,A02-MEMKIT-004A,RTP10 SDU Lab,E,06,020022838,ACTIVE,QCI1410A08A,SDU Spares,SDU-RTP10,3
005C749,PENGUIN COMPUTING,ALTUS 1300,RTP10 SDU Lab,CC,17,020022838,ACTIVE,P1236020860,SDU Spares,SDU-RTP10,3
005C74C,CISCO,N20-B6620-2,RTP10 SDU Lab,G,22,020022838,ACTIVE,QCI1410A09W,SDU CVF,SDU-RTP10,2
005C74D,CISCO,VS-C6509E-S720-10G,RTP10 SDU Lab,I,06,020022838,ACTIVE,SMG1220N3XY,SDU Spares,SDU-RTP10,3
005C74F,CISCO,"RACK: 19"" - 7FT",RTP10 SDU Lab,II,02,020022838,ACTIVE,103471269,SDU Spares,SDU-RTP10,3
005C753,CISCO,WS-SUP720-3BXL,RTP10 SDU Lab,I,07,020022838,ACTIVE,SAD09050BCW,SDU Spares,SDU-RTP10,3
005C754,CISCO,WS-X6708-10GE,RTP10 SDU Lab,DD,27,020022838,ACTIVE,SAL1217NHKB,SDU Spares,SDU-RTP10,3
005C755,CISCO,WS-SUP720-3B,RTP10 SDU Lab,II,03,020022838,ACTIVE,SAL1129UWU2,SDU Spares,SDU-RTP10,3
005C756,CISCO,WS-X6704-10GE,RTP10 SDU Lab,FF,27,020022838,ACTIVE,SAL140283CE,SDU CVF,SDU-RTP10,2
005C757,CISCO,SPA-2X1GE-V2,RTP10 SDU Lab,JJ,09,020022838,ACTIVE,JAE1327DI91,SDU Spares,SDU-RTP10,3
005C758,MRV,LX-5250-24VYS1,RTP10 SDU Lab,FF,26,020022838,ACTIVE,AABC0000725,SDU CVF,SDU-RTP10,2
005C759,CISCO,"RACK: 19"" - 7FT",RTP10 SDU Lab,II,04,020022838,ACTIVE,103471270,SDU Spares,SDU-RTP10,3
005C75C,CISCO,VS-S720-10G,RTP10 SDU Lab,EE,25,020022838,ACTIVE,SAL1319PUTP,SDU CVF,SDU-RTP10,2
005C75E,CISCO,7600-SIP-400,RTP10 SDU Lab,JJ,09,020022838,ACTIVE,JAB094704CL,SDU Spares,SDU-RTP10,3
005C762,CISCO,NM-2E2W,RTP10 SDU Lab,D,24,020022838,ACTIVE,12959063,SDU Spares,SDU-RTP10,3
005C763,CISCO,WS-X6704-10GE,RTP10 SDU Lab,FF,27,020022838,ACTIVE,SAL08496SMQ,SDU CVF,SDU-RTP10,2
005C765,CISCO,SPA-2X1GE-V2,RTP10 SDU Lab,D,24,020022838,ACTIVE,JAE14100E2T,SDU Spares,SDU-RTP10,3
005C766,CISCO,N7K-SUP1,RTP10 SDU Lab,D,11,020022838,ACTIVE,JAB122400V6,SDU Spares,SDU-RTP10,3
005C769,CISCO,DS-X9530-SF2-K9,RTP10 SDU Lab,JJ,24,020022838,ACTIVE,JAE1128PUJ1,SDU Spares,SDU-RTP10,3
005C76B,CISCO,DS-C9124-K9,RTP10 SDU Lab,G,27,020022838,ACTIVE,JAB1110N1EP,SDU CVF,SDU-RTP10,2
005C76C,CISCO,DS-X9224-96K9,RTP10 SDU Lab,JJ,24,020022838,ACTIVE,JAE14140LHI,SDU Spares,SDU-RTP10,3
005C76D,CISCO,N7K-C7010-FAB-1,RTP10 SDU Lab,CC,07,020022838,ACTIVE,JAB122300XE,SDU CVF,SDU-RTP10,2
005C76E,CISCO,N7K-C7010-FAB-1,RTP10 SDU Lab,CC,07,020022838,ACTIVE,JAB122501TR,SDU CVF,SDU-RTP10,2
005C76F,CISCO,N7K-C7010-FAB-1,RTP10 SDU Lab,CC,07,020022838,ACTIVE,JAB122501TH,SDU CVF,SDU-RTP10,2
005C770,CISCO,DS-X9530-SF2-K9,RTP10 SDU Lab,JJ,24,020022838,ACTIVE,JAE1229OVOA,SDU Spares,SDU-RTP10,3
005C772,CISCO,N7K-M132XP-12,RTP10 SDU Lab,HH,11,020022838,ACTIVE,JAB122501JU,SDU VMDC Ent,SDU-RTP10,4
005C774,CISCO,N7K-M132XP-12,RTP10 SDU Lab,DD,29,020022838,ACTIVE,JAB122300R7,SDU Spares,SDU-RTP10,3
005C775,CISCO,CISCO2811-AC-IP,RTP10 SDU Lab,II,15,020022838,ACTIVE,FTX1045A0LK,SDU Spares,SDU-RTP10,3
005C776,CISCO,N7K-SUP1,RTP10 SDU Lab,D,30,020022838,ACTIVE,JAB1220002H,SDU Spares,SDU-RTP10,3
005C778,CISCO,"RACK: 19"" - 7FT",RTP10 SDU Lab,D,08,020022838,ACTIVE,103471282,SDU Spares,SDU-RTP10,3
005C779,CISCO,DS-C9509,RTP10 SDU Lab,JJ,24,020022838,ACTIVE,FOX0929036B,SDU Spares,SDU-RTP10,3
005C77A,CISCO,DS-X9304-18K9,RTP10 SDU Lab,JJ,24,020022838,ACTIVE,JAE1131SDVU,SDU Spares,SDU-RTP10,3
005C77B,CISCO,DS-X9224-96K9,RTP10 SDU Lab,JJ,24,020022838,ACTIVE,JAE14200OBT,SDU Spares,SDU-RTP10,3
005C77C,MRV,LX-5250-24VYS1,RTP10 SDU Lab,D,08,020022838,ACTIVE,AABC0001313,SDU Spares,SDU-RTP10,3
005C77F,CISCO,N7K-SUP1,RTP10 SDU Lab,D,30,020022838,ACTIVE,JAB122501A2,SDU Spares,SDU-RTP10,3
005C780,CISCO,WS-X6704-10GE,RTP10 SDU Lab,J,21,020022838,ACTIVE,SAL08517NKM,SDU Spares,SDU-RTP10,3
005C781,CISCO,N7K-M132XP-12,RTP10 SDU Lab,CC,07,020022838,ACTIVE,JAB120101RJ,SDU CVF,SDU-RTP10,2
005C782,CISCO,R200-1120402,RTP10 SDU Lab,G,27,020022838,ACTIVE,QCI1346902C,SDU CVF,SDU-RTP10,2
005C783,CISCO,WS-X6748-GE-TX,RTP10 SDU Lab,FF,17,020022838,ACTIVE,SAL1051BCVD,SDU CVF,SDU-RTP10,2
005C784,CISCO,"RACK: 19"" - 7FT",RTP10 SDU Lab,CC,07,020022838,ACTIVE,103471283,SDU CVF,SDU-RTP10,2
005C785,CISCO,N7K-M132XP-12,RTP10 SDU Lab,CC,07,020022838,ACTIVE,JAB122700FZ,SDU CVF,SDU-RTP10,2
005C786,CISCO,N7K-C7010,RTP10 SDU Lab,CC,07,020022838,ACTIVE,TBM12244490,SDU CVF,SDU-RTP10,2
005C787,MRV,LX-5250-24VYS1,RTP10 SDU Lab,E,05,020022838,ACTIVE,AABC0000733,SDU Spares,SDU-RTP10,3
005C788,CISCO,ACE-4710-2F-K9,RTP10 SDU Lab,FF,17,020022838,ACTIVE,QCN12390054,SDU CVF,SDU-RTP10,2
005C789,CISCO,GSS-4492R-K9,RTP10 SDU Lab,D,20,020022838,ACTIVE,QCN2042003X,SDU Spares,SDU-RTP10,3
005C78A,CISCO,WS-X6704-10GE,RTP10 SDU Lab,FF,17,020022838,ACTIVE,SAL08465ZPU,SDU CVF,SDU-RTP10,2
005C78B,CISCO,WS-X6704-10GE,RTP10 SDU Lab,FF,17,020022838,ACTIVE,SAD08160CH6,SDU CVF,SDU-RTP10,2
005C78D,CISCO,N2K-C2148T-1GE,RTP10 SDU Lab,D,12,020022838,ACTIVE,FOX1321G4AU,SDU Spares,SDU-RTP10,3
005C78E,CISCO,N5K-C5020P-BF,RTP10 SDU Lab,G,26,020022838,ACTIVE,SSI14100DN6,SDU CVF,SDU-RTP10,2
005C78F,CISCO,WS-C6504-E,RTP10 SDU Lab,FF,17,020022838,ACTIVE,FOX11010A9Z,SDU CVF,SDU-RTP10,2
005C790,CISCO,WS-SUP720-3BXL,RTP10 SDU Lab,FF,17,020022838,ACTIVE,SAD08450AAT,SDU CVF,SDU-RTP10,2
005C791,CISCO,WS-X6704-10GE,RTP10 SDU Lab,FF,27,020022838,ACTIVE,SAL08486J4U,SDU CVF,SDU-RTP10,2
005C792,CISCO,WS-X6704-10GE,RTP10 SDU Lab,FF,27,020022838,ACTIVE,SAL084358L4,SDU CVF,SDU-RTP10,2
005C793,CISCO,WS-C6509-E,RTP10 SDU Lab,I,12,020022838,ACTIVE,SMG1046N42P,SDU Spares,SDU-RTP10,3
005C794,CISCO,WS-X6708-10GE,RTP10 SDU Lab,FF,18,020022838,ACTIVE,SAD105109J3,SDU CVF,SDU-RTP10,2
005C798,CISCO,CISCO3845-MB,RTP10 SDU Lab,II,13,020022838,ACTIVE,FOC10424CUQ,SDU Spares,SDU-RTP10,3
005C799,CISCO,CISCO3845-AC-IP,RTP10 SDU Lab,II,13,020022838,ACTIVE,FTX0942A1S3,SDU Spares,SDU-RTP10,3
005C79A,CISCO,NM-1A-E3,RTP10 SDU Lab,JJ,16,020022838,MISSING,FOC09204JT0,SDU DCI,SDU-RTP10,5
005C79B,CISCO,NM-2FE2W-V2,RTP10 SDU Lab,II,13,020022838,ACTIVE,JAE0749089Y,SDU Spares,SDU-RTP10,3
005C79C,CISCO,WS-C6503,RTP10 SDU Lab,II,03,020022838,ACTIVE,FOX0846007G,SDU Spares,SDU-RTP10,3
005C79D,CISCO,WS-X6704-10GE,RTP10 SDU Lab,JJ,07,020022838,ACTIVE,SAL084762AR,SDU CVF,SDU-RTP10,2
005C79E,CISCO,VS-C6509E-S720-10G,RTP10 SDU Lab,I,12,020022838,ACTIVE,SMG1215N0BB,SDU Spares,SDU-RTP10,3
005C79F,CISCO,WS-X6748-GE-TX,RTP10 SDU Lab,CC,05,020022838,ACTIVE,SAL1131WBN0,SDU CVF,SDU-RTP10,2
005C7A0,CISCO,WS-X6708-10GE,RTP10 SDU Lab,G,19,020022838,ACTIVE,SAL11391PQ7,SDU CVF,SDU-RTP10,2
005C7A1,CISCO,VS-S720-10G,RTP10 SDU Lab,FF,18,020022838,ACTIVE,SAD114601PC,SDU CVF,SDU-RTP10,2
005C7A2,CISCO,CISCO3845-AC-IP,RTP10 SDU Lab,II,13,020022838,ACTIVE,FTX0942A1S2,SDU Spares,SDU-RTP10,3
005C7A3,CISCO,NM-2FE2W-V2,RTP10 SDU Lab,II,13,020022838,ACTIVE,JAE081058Z7,SDU Spares,SDU-RTP10,3
005C7A4,CISCO,WS-SUP720-3B,RTP10 SDU Lab,I,10,020022838,ACTIVE,SAL10446NF9,SDU Spares,SDU-RTP10,3
005C7A5,CISCO,CISCO3845-MB,RTP10 SDU Lab,II,13,020022838,ACTIVE,FOC09382CB0,SDU Spares,SDU-RTP10,3
005C7A6,CISCO,VS-S720-10G,RTP10 SDU Lab,I,01,020022838,ACTIVE,SAD121404CL,SDU Spares,SDU-RTP10,3
005C7A8,CISCO,HWIC-4T,RTP10 SDU Lab,II,13,020022838,ACTIVE,FOC100107WM,SDU Spares,SDU-RTP10,3
005C7A9,CISCO,CISCO3845-AC-IP,RTP10 SDU Lab,II,13,020022838,ACTIVE,FTX1136A2TJ,SDU Spares,SDU-RTP10,3
005C7AA,CISCO,CISCO3845-MB,RTP10 SDU Lab,II,13,020022838,ACTIVE,FOC11343TW5,SDU Spares,SDU-RTP10,3
005C7AB,CISCO,CISCO3845-MB,RTP10 SDU Lab,II,13,020022838,ACTIVE,FOC100841YE,SDU Spares,SDU-RTP10,3
005C7AE,MRV,LX-5250-24VYS1,RTP10 SDU Lab,D,09,020022838,ACTIVE,AABC0001306,SDU Spares,SDU-RTP10,3
005C7B2,CISCO,15530-CPU,RTP10 SDU Lab,JJ,11,020022838,ACTIVE,CNH074300J9,SDU Spares,SDU-RTP10,3
005C7B5,CISCO,15454-10DME-C,RTP10 SDU Lab,JJ,11,020022838,ACTIVE,CNH0923002S,SDU Spares,SDU-RTP10,3
005C7B6,CISCO,"RACK: 19"" - 7FT",RTP10 SDU Lab,JJ,15,020022838,ACTIVE,103471627,SDU Spares,SDU-RTP10,3
005C7B8,CISCO,ONS 15454,RTP10 SDU Lab,JJ,11,020022838,ACTIVE,SMA08210559,SDU Spares,SDU-RTP10,3
005C7BB,NETAPP,FAS6080,RTP10 SDU Lab,GG,27,020022838,ACTIVE,7E+11,SDU Spares,SDU-RTP10,3
005C7BC,CISCO,15454E-MR-1-46.1,RTP10 SDU Lab,JJ,11,020022838,ACTIVE,CNH0817007J,SDU Spares,SDU-RTP10,3
005C7BD,CISCO,"RACK: 19"" - 7FT",RTP10 SDU Lab,JJ,11,020022838,ACTIVE,103471621,SDU Spares,SDU-RTP10,3
005C7BE,MRV,LX-5250-24VYS1,RTP10 SDU Lab,F,21,020022838,ACTIVE,AABC0000561,SDU CVF,SDU-RTP10,2
005C7BF,MRV,LX-5250-24VYS1,RTP10 SDU Lab,F,26,020022838,ACTIVE,AABC0000551,SDU CVF,SDU-RTP10,2
005C7C0,CISCO,"RACK: 19"" - 7FT",RTP10 SDU Lab,DD,18,020022838,ACTIVE,103471625,SDU Spares,SDU-RTP10,3
005C7C2,NETAPP,DS4243,RTP10 SDU Lab,GG,27,020022838,ACTIVE,SHU0946862G0EBP,SDU Spares,SDU-RTP10,3
005C7C3,MRV,LX-5250-24VYS1,RTP10 SDU Lab,FF,27,020022838,ACTIVE,AABC0001330,SDU CVF,SDU-RTP10,2
005C7C6,STARTECH,DURAVIEW,RTP10 SDU Lab,GG,16,020022838,ACTIVE,2.31161E+11,SDU Spares,SDU-RTP10,3
005C7C8,CISCO,CWDM-CHASSIS-2,RTP10 SDU Lab,JJ,11,020022838,ACTIVE,FNS03070011,SDU Spares,SDU-RTP10,3
005C7C9,NETAPP,FAS6080,RTP10 SDU Lab,GG,27,020022838,ACTIVE,7E+11,SDU Spares,SDU-RTP10,3
005C7CA,CISCO,15530-FCGE-8P,RTP10 SDU Lab,JJ,11,020022838,ACTIVE,CNH073900JC,SDU Spares,SDU-RTP10,3
005C7CC,CISCO,"RACK: 19"" - 7FT",RTP10 SDU Lab,E,16,020022838,ACTIVE,103471623,SDU Spares,SDU-RTP10,3
005C7CD,CISCO,15454-10DME-C,RTP10 SDU Lab,JJ,11,020022838,ACTIVE,CAT101814W8,SDU Spares,SDU-RTP10,3
005C7CE,CISCO,15454E-OSC-CSM,RTP10 SDU Lab,JJ,11,020022838,ACTIVE,CNH080800NN,SDU Spares,SDU-RTP10,3
005C7CF,CISCO,15454-TCC2,RTP10 SDU Lab,JJ,11,020022838,ACTIVE,SAG07417066,SDU Spares,SDU-RTP10,3
005C7D0,CISCO,15530-FC-4P,RTP10 SDU Lab,JJ,11,020022838,ACTIVE,CNH081401K4,SDU Spares,SDU-RTP10,3
005C7D1,CISCO,15530-FCGE-8P,RTP10 SDU Lab,JJ,11,020022838,ACTIVE,CNH08230005,SDU Spares,SDU-RTP10,3
005C7D2,CISCO,15530-ITU2-1210,RTP10 SDU Lab,JJ,11,020022838,ACTIVE,CNH07360047,SDU Spares,SDU-RTP10,3
005C7D3,CISCO,15530-ITU2-1110,RTP10 SDU Lab,JJ,11,020022838,ACTIVE,CNH074300Q2,SDU Spares,SDU-RTP10,3
005C7D4,CISCO,15530-ITU2-1110,RTP10 SDU Lab,JJ,11,020022838,ACTIVE,D044634,SDU Spares,SDU-RTP10,3
005C7D5,CISCO,15530-FC-4P,RTP10 SDU Lab,JJ,11,020022838,ACTIVE,CNH074500F8,SDU Spares,SDU-RTP10,3
005C7D6,CISCO,15454-10DME-C,RTP10 SDU Lab,JJ,11,020022838,ACTIVE,CNH0923002R,SDU Spares,SDU-RTP10,3
005C7D7,CISCO,15454-32DMX-O,RTP10 SDU Lab,JJ,11,020022838,ACTIVE,CNH081200RA,SDU Spares,SDU-RTP10,3
005C7D8,CISCO,15454-32MUX-O,RTP10 SDU Lab,JJ,11,020022838,ACTIVE,CNH08110448,SDU Spares,SDU-RTP10,3
005C7DA,CISCO,15454-OPT-PRE,RTP10 SDU Lab,JJ,11,020022838,ACTIVE,CNH084300UW,SDU Spares,SDU-RTP10,3
005C7DE,NETAPP,NAC-0501,RTP10 SDU Lab,GG,27,020022838,ACTIVE,103471635,SDU Spares,SDU-RTP10,3
005C7DF,NETAPP,DS4243,RTP10 SDU Lab,GG,27,020022838,ACTIVE,SHU0946862G0EC1,SDU Spares,SDU-RTP10,3
005C7E2,MRV,LX-5250-24VYS1,RTP10 SDU Lab,EE,06,020022838,ACTIVE,AABC0001318,SDU Spares,SDU-RTP10,3
005C7E6,CISCO,N7K-C7009-FAB-2,RTP10 SDU Lab,GG,05,020022838,ACTIVE,JAF1550APTS,SDU VMDC Ent,SDU-RTP10,4
005C7E7,CISCO,N7K-C7009-FAB-2,RTP10 SDU Lab,GG,05,020022838,ACTIVE,JAF1549BTSJ,SDU VMDC Ent,SDU-RTP10,4
005C7E8,CISCO,N7K-C7009-FAB-2,RTP10 SDU Lab,GG,14,020022838,ACTIVE,JAF1550AQFN,SDU VMDC Ent,SDU-RTP10,4
005C7EA,CISCO,N7K-C7009-FAB-2,RTP10 SDU Lab,GG,05,020022838,ACTIVE,JAF1550ACDS,SDU VMDC Ent,SDU-RTP10,4
005C7EB,CISCO,N5K-C5020P-BF,RTP10 SDU Lab,GG,31,020022838,ACTIVE,SSI13470FV2,SDU Spares,SDU-RTP10,3
005C7ED,CISCO,"RACK: 19"" - 7FT",RTP10 SDU Lab,EE,19,020022838,ACTIVE,103471491,SDU CVF,SDU-RTP10,2
005C7EE,SPIRENT COMMUNICATIONS,CONTROLLER,RTP10 SDU Lab,CC,15,020022838,ACTIVE,CTL-5001A M05395045,SDU Spares,SDU-RTP10,3
005C7EF,MRV,LX-5250-24VYS1,RTP10 SDU Lab,F,29,020022838,ACTIVE,AABC0001303,SDU CVF,SDU-RTP10,2
005C7F0,MRV,LX-5250-24VYS1,RTP10 SDU Lab,EE,31,020022838,ACTIVE,AA07G030887,SDU CVF,SDU-RTP10,2
005C7F5,CISCO,N2K-C2148T-1GE,RTP10 SDU Lab,D,12,020022838,ACTIVE,FOX1312G0ED,SDU Spares,SDU-RTP10,3
005C7F9,CISCO,15530-CHAS-N,RTP10 SDU Lab,JJ,11,020022838,ACTIVE,TBA07040026,SDU Spares,SDU-RTP10,3
005C7FA,CISCO,15530-FC-4P,RTP10 SDU Lab,JJ,11,020022838,ACTIVE,CNH081401KB,SDU Spares,SDU-RTP10,3
005C7FB,IXIA,ASM1000XMV12X-01,RTP10 SDU Lab,GG,03,020022838,ACTIVE,X835000,SDU VMDC Ent,SDU-RTP10,4
005C7FD,CISCO,N7K-C7009-FAB-2,RTP10 SDU Lab,GG,05,020022838,ACTIVE,JAF1550AQEP,SDU VMDC Ent,SDU-RTP10,4
005C7FE,CISCO,N7K-C7009-FAB-2,RTP10 SDU Lab,GG,14,020022838,ACTIVE,JAF1548CRQQ,SDU VMDC Ent,SDU-RTP10,4
005C7FF,CISCO,N7K-C7009-FAB-2,RTP10 SDU Lab,GG,14,020022838,ACTIVE,JAF1550ACFK,SDU VMDC Ent,SDU-RTP10,4
005C800,CISCO,"RACK: 19"" - 7FT",RTP10 SDU Lab,HH,10,020022838,ACTIVE,103471620,SDU VMDC Ent,SDU-RTP10,4
005C802,CISCO,"RACK: 19"" - 7FT",RTP10 SDU Lab,GG,03,020022838,ACTIVE,103471665,SDU VMDC Ent,SDU-RTP10,4
005C803,SPIRENT COMMUNICATIONS,SPT5000A,RTP10 SDU Lab,CC,15,020022838,ACTIVE,M05395077,SDU Spares,SDU-RTP10,3
005C804,CISCO,N2K-C2148T-1GE,RTP10 SDU Lab,D,12,020022838,ACTIVE,FOX1339G24T,SDU Spares,SDU-RTP10,3
005C805,CISCO,N7K-C7010,RTP10 SDU Lab,D,08,020022838,ACTIVE,TBM12347538,SDU Spares,SDU-RTP10,3
005C806,MRV,LX-5250-24VYS1,RTP10 SDU Lab,GG,03,020022838,ACTIVE,AABC0002627,SDU VMDC Ent,SDU-RTP10,4
005C807,CISCO,N7K-F132XP-15,RTP10 SDU Lab,FF,26,020022838,ACTIVE,JAF1448BSPQ,SDU CVF,SDU-RTP10,2
005C808,MRV,LX-5250-24VYS1,RTP10 SDU Lab,GG,18,020022838,ACTIVE,AABC0000536,SDU Spares,SDU-RTP10,3
005C809,IXIA,OPTIXIA XM12,RTP10 SDU Lab,GG,03,020022838,ACTIVE,XM12-0680741,SDU VMDC Ent,SDU-RTP10,4
005C80A,CISCO,N7K-M132XP-12,RTP10 SDU Lab,DD,30,020022838,ACTIVE,JAF1339BDRR,SDU Spares,SDU-RTP10,3
005C80B,CISCO,N7K-M108X2-12L,RTP10 SDU Lab,DD,30,020022838,ACTIVE,JAF1339BDRJ,SDU Spares,SDU-RTP10,3
005C80C,CISCO,N7K-C7009-FAB-2,RTP10 SDU Lab,GG,14,020022838,ACTIVE,JAF1548CJFQ,SDU VMDC Ent,SDU-RTP10,4
005C80D,CISCO,NM-32A,RTP10 SDU Lab,GG,03,020022838,ACTIVE,28358200,SDU VMDC Ent,SDU-RTP10,4
005C80E,CISCO,N7K-C7009-FAB-2,RTP10 SDU Lab,GG,14,020022838,ACTIVE,JAF1550ACFM,SDU VMDC Ent,SDU-RTP10,4
005C810,CISCO,N7K-C7009-FAB-2,RTP10 SDU Lab,GG,05,020022838,ACTIVE,JAF1550AQDH,SDU VMDC Ent,SDU-RTP10,4
005C811,MRV,LX-5250-24VYS1,RTP10 SDU Lab,G,28,020022838,ACTIVE,AABC0000709,SDU CVF,SDU-RTP10,2
005C814,CISCO,"RACK: 19"" - 7FT",RTP10 SDU Lab,E,26,020022838,ACTIVE,103471492,SDU CVF,SDU-RTP10,2
005C817,CISCO,WS-C4948,RTP10 SDU Lab,I,09,020022838,ACTIVE,FOX103906W7,SDU Spares,SDU-RTP10,3
005C818,CISCO,"RACK: 19"" - 7FT",RTP10 SDU Lab,I,16,020022838,ACTIVE,103471698,SDU Spares,SDU-RTP10,3
005C81C,CISCO,WS-C6509-E,RTP10 SDU Lab,HH,02,020022838,ACTIVE,SMG1004N1NA,SDU VMDC Ent,SDU-RTP10,4
005C81D,CISCO,N7K-F132XP-15,RTP10 SDU Lab,FF,26,020022838,ACTIVE,JAF1448CNAB,SDU CVF,SDU-RTP10,2
005C81E,CISCO,N7K-M108X2-12L,RTP10 SDU Lab,HH,04,020022838,ACTIVE,JAF1339BDSC,SDU VMDC Ent,SDU-RTP10,4
005C81F,MRV,LX-5250-24VYS1,RTP10 SDU Lab,I,16,020022838,ACTIVE,AABC0000519,SDU Spares,SDU-RTP10,3
005C820,CISCO,N7K-SUP1,RTP10 SDU Lab,FF,26,020022838,ACTIVE,JAF1414AACB,SDU CVF,SDU-RTP10,2
005C822,CISCO,WS-X6708-10GE,RTP10 SDU Lab,HH,02,020022838,ACTIVE,SAL1216MZYF,SDU VMDC Ent,SDU-RTP10,4
005C823,CISCO,WS-X6708-10GE,RTP10 SDU Lab,DD,27,020022838,ACTIVE,SAD113705DL,SDU Spares,SDU-RTP10,3
005C824,CISCO,WS-SVC-FWM-1-K9,RTP10 SDU Lab,G,26,020022838,ACTIVE,SAD090803Y4,SDU CVF,SDU-RTP10,2
005C826,CISCO,"RACK: 19"" - 7FT",RTP10 SDU Lab,HH,13,020022838,ACTIVE,103471695,SDU VMDC Ent,SDU-RTP10,4
005C827,CISCO,WS-X6708-10GE,RTP10 SDU Lab,DD,27,020022838,ACTIVE,SAL11391PRK,SDU Spares,SDU-RTP10,3
005C828,CISCO,"RACK: 19"" - 7FT",RTP10 SDU Lab,HH,06,020022838,ACTIVE,103471696,SDU VMDC Ent,SDU-RTP10,4
005C829,CISCO,WS-C6509E-S32-10GE,RTP10 SDU Lab,I,05,020022838,ACTIVE,SMG1019NJGH,SDU Spares,SDU-RTP10,3
005C82A,CISCO,WS-X6724-SFP,RTP10 SDU Lab,D,29,020022838,ACTIVE,SAD1138034B,SDU Spares,SDU-RTP10,3
005C82B,MRV,LX-5250-24VYS1,RTP10 SDU Lab,HH,06,020022838,ACTIVE,AABC0000659,SDU VMDC Ent,SDU-RTP10,4
005C82C,CISCO,WS-SUP720-3B,RTP10 SDU Lab,I,05,020022838,ACTIVE,SAD090606MY,SDU Spares,SDU-RTP10,3
005C82D,CISCO,WS-X6748-GE-TX,RTP10 SDU Lab,DD,28,020022838,ACTIVE,SAL11402H2L,SDU Spares,SDU-RTP10,3
005C82F,CISCO,WS-SUP720-3BXL,RTP10 SDU Lab,GG,13,020022838,ACTIVE,SAD084904ND,SDU VMDC Ent,SDU-RTP10,4
005C833,CISCO,WS-SUP720-3B,RTP10 SDU Lab,I,13,020022838,ACTIVE,SAL092963WH,SDU Spares,SDU-RTP10,3
005C835,CISCO,WS-C6509-E,RTP10 SDU Lab,I,10,020022838,ACTIVE,SMG1004N1NG,SDU Spares,SDU-RTP10,3
005C836,CISCO,"RACK: 19"" - 7FT",RTP10 SDU Lab,CC,15,020022838,ACTIVE,103471707,SDU Spares,SDU-RTP10,3
005C837,MRV,LX-5250-24VYS1,RTP10 SDU Lab,HH,05,020022838,ACTIVE,AABC0000677,SDU VMDC Ent,SDU-RTP10,4
005C839,HP,PROLIANT DL585,RTP10 SDU Lab,D,19,020022838,ACTIVE,USE736N34P,SDU Spares,SDU-RTP10,3
005C83A,HP,PROLIANT DL585,RTP10 SDU Lab,D,19,020022838,ACTIVE,USE736N34Q,SDU Spares,SDU-RTP10,3
005C83B,CISCO,WS-SVC-FWM-1,RTP10 SDU Lab,DD,27,020022838,ACTIVE,SAD06460126,SDU Spares,SDU-RTP10,3
005C83C,CISCO,N7K-C7010,RTP10 SDU Lab,HH,06,020022838,ACTIVE,TBM12306005,SDU VMDC Ent,SDU-RTP10,4
005C83D,CISCO,"RACK: 19"" - 7FT",RTP10 SDU Lab,HH,05,020022838,ACTIVE,103471697,SDU VMDC Ent,SDU-RTP10,4
005C83F,CISCO,N7K-SUP1,RTP10 SDU Lab,HH,03,020022838,ACTIVE,SNNO-005C83F,SDU VMDC Ent,SDU-RTP10,4
005C840,CISCO,WS-C6509-E,RTP10 SDU Lab,I,09,020022838,ACTIVE,SMG1134N6YB,SDU Spares,SDU-RTP10,3
005C842,CISCO,WS-SVC-NAM-2,RTP10 SDU Lab,DD,29,020022838,ACTIVE,SAD11080083,SDU Spares,SDU-RTP10,3
005C843,CISCO,WS-SVC-FWM-1,RTP10 SDU Lab,DD,27,020022838,ACTIVE,SAD08300B43,SDU Spares,SDU-RTP10,3
005C844,CISCO,WS-C6509-E,RTP10 SDU Lab,I,13,020022838,ACTIVE,SMG1201N0BU,SDU Spares,SDU-RTP10,3
005C845,CISCO,WS-C6509-E,RTP10 SDU Lab,I,13,020022838,ACTIVE,SMG1201N0BY,SDU Spares,SDU-RTP10,3
005C84B,CISCO,N7K-C7010,RTP10 SDU Lab,HH,05,020022838,ACTIVE,TBM12244595,SDU VMDC Ent,SDU-RTP10,4
005C84C,CISCO,"RACK: 19"" - 7FT",RTP10 SDU Lab,HH,07,020022838,ACTIVE,103471699,SDU VMDC Ent,SDU-RTP10,4
005C84D,CISCO,N7K-SUP1,RTP10 SDU Lab,FF,27,020022838,ACTIVE,JAF1412BNPJ,SDU CVF,SDU-RTP10,2
005C84E,CISCO,N7K-M108X2-12L,RTP10 SDU Lab,DD,30,020022838,ACTIVE,JAF1339BDRE,SDU Spares,SDU-RTP10,3
005C859,CISCO,N7K-M108X2-12L,RTP10 SDU Lab,DD,30,020022838,ACTIVE,JAF1339BDQS,SDU Spares,SDU-RTP10,3
005C85A,CISCO,DS-C9148-K9,RTP10 SDU Lab,H,14,020022838,ACTIVE,JAF1342CAFH,SDU VMDC Ent,SDU-RTP10,4
005C85B,HP,PROLIANT DL160 G5,RTP10 SDU Lab,D,22,020022838,ACTIVE,USE919N15X,SDU Spares,SDU-RTP10,3
005C85C,CISCO,"RACK: 19"" - 7FT",RTP10 SDU Lab,D,19,020022838,ACTIVE,103471705,SDU Spares,SDU-RTP10,3
